Number;Date;UID;Desc;Group;Cat
1358201;03.02.2023 9:46;2af8dffe-a79e-405f-b952-3ae6a4772e13;Отключается свет периодически в младщей группе, проверить;;
1358202;03.02.2023 9:48;cf763e8c-90f7-4976-a309-1e04820a5ec6;Засор раковины на кухне;;
1358204;03.02.2023 9:50;86cf8731-c2be-482b-b239-3b32f6a5cbf4;Сильный запах газа на 3 этаже;;
1358209;2023-02-03 09:56:23.093;fa9904e9-ee69-4eeb-b85c-3972a1c4267d;Закрыть штробу после рем. работ.;;
1358211;03.02.2023 9:57;fa9904e9-ee69-4eeb-b85c-3972a1c4267d;Устранить пятно на потолке в ванной после течи стояка;;
1358212;03.02.2023 9:57;78bcccc8-c695-4bb0-aaad-39d8b29d096c;замена розетки;;
1358215;03.02.2023 9:59;4ab3a7bf-c818-49b5-819d-a7118307b805;Не работает домофон в квартире, подключить;;
1358235;03.02.2023 10:34;5feab01a-d42f-4d29-8c9e-9f5013daa027;Опломбировать счетчик ХВС после первичной установки;;
1358236;03.02.2023 10:36;5feab01a-d42f-4d29-8c9e-9f5013daa027;Требуется замена вводного эл.провода к счетчику в квартире, перебит;;
1358239;03.02.2023 10:44;fa9904e9-ee69-4eeb-b85c-3972a1c4267d;составить акт о протечке в ванной ;;
1358248;03.02.2023 10:59;9046e370-fa2d-439a-aeb2-21102eca4fff;Прибавить t ЦО в доме, очень холодно, батареи чуть теплые;;
1358254;03.02.2023 11:09;c3e15ac8-d3a6-419f-ac3f-43d394d05060;Составить акт по показаниям счетчика ГВС для бухгалтерии РИЦ;;
1358256;03.02.2023 11:10;c3e15ac8-d3a6-419f-ac3f-43d394d05060;Составить акт по показаниям счетчика ХВС для бухгалтерии РИЦ;;
1358258;03.02.2023 11:11;e226800b-6abb-434f-8e09-4332522ba731;Х/Б в спальне. чуть теплые в зале и на кухне.;;
1358259;03.02.2023 11:12;5f9bdc65-c045-46d2-b987-f4d0f4789c0a;открыть продуха в подвале для кошек;;
1358261;03.02.2023 11:12;8dd6e39a-09a7-4c00-bf50-c293a3b73a4e;Нет ГВС и ХВС  в квартире и в местах общего пользования;;
1358262;03.02.2023 11:12;e226800b-6abb-434f-8e09-4332522ba731;Х/Б зал. чуть теплые в зале и на кухне;;
1358270;03.02.2023 11:31;5f9bdc65-c045-46d2-b987-f4d0f4789c0a;Начали остывать батареи ЦО во всей квартире, чуть теплые , холодно;;
1358273;2023-02-03 11:36:59.080;594762bf-fecb-41fe-b707-bd5a665388e1;Заменить лампочку на 2 этаже л\клетки в 4 подъезде и проверить эл.патрон, лампочка быстро перегорает;;
1358275;03.02.2023 11:40;90d1cab6-1aa0-4c28-9df9-01f930e6dede;Течь с крыши на улицу, проверить трубы на чердаке;;
1358276;03.02.2023 11:43;e226800b-6abb-434f-8e09-4332522ba731;Х/Б зал. чуть теплые в зале и на кухне;;
1358277;03.02.2023 11:44;6a331bc5-9d9a-4f1b-8fc5-797c1eabb7aa;Опломбировать счетчик ХВС после замены счетчика ГВС, стояла общая пломба.;;
1358282;03.02.2023 12:02;813328b0-58e7-4aa4-b5f6-c0fe8afbd7ed;Замкнуло в лампочке  в туалете, пропало э/снабжение в кухне , в туалете и в ванной и не работают эл.розетки.;;
1358283;03.02.2023 12:02;be26052a-9960-48d9-af68-322630339a77;порыв на насосной станции в магазине магнит;;
1358284;03.02.2023 12:09;250821bd-8162-4fa0-90a2-77151e6ce4b7;Снег не убран(проезжая часть, крыльцо, входные группы), скользко, травмоопасно, скамейки не очищены.Составить акт копию передать заявителюС фальсификацией акта не согласен, произвести полную независимую экспертизу. Эксперктное заключение приложить к фальсиф. акту, и приложить фото-видео фиксацию.;;
1358287;03.02.2023 12:15;5e827ec3-782e-4627-beaf-bfe1ba7c1ec5;опл.сч.хвс;;
1358288;03.02.2023 12:17;74e79aff-27b1-40ca-83ae-42c3ae319cde;п№1 на 3 эт замена лампочек;;
1358290;2023-02-03 12:18:01.073;01ef04b8-1e51-41ae-b24d-c77adebfdf27;кап.течь батареи в спальне;;
1358292;03.02.2023 12:23;43ef53e2-f601-45c9-b05e-938920fa7e03;Течь КНС в подвале 2 подъезда, топит;;
1358298;03.02.2023 12:43;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Х/б на кухне, снова остыли полностью;;
1358299;03.02.2023 12:57;1ab8b15e-b18c-4ce0-80dc-da40a029289e;п №1 запах кнс;;
1358304;03.02.2023 13:12;a7ac2f9d-fd78-49df-81e0-191ee192f11d;Составить акт о контр. показ. сч. ХВС   ГВС;;
1358307;03.02.2023 13:16;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Составить акт по контр. показ. сч. ГВС  ХВС;;
1358312;2023-02-03 13:24:21.004;05cebd67-8862-4eaf-95db-6ad109967806;Чуть теплая батарея и стояк  в мал. комнате;;
1358314;03.02.2023 13:28;dd1b71bf-43a1-44aa-bddb-bf150ab037b3;Закрепить унитаз на своем месте . течь из-под унитаза.;;
1358317;03.02.2023 13:31;42783c1c-ea5c-4474-ad33-72b9bc0e552c;Проверить двери в кабине 1 подъезда;;
1358320;03.02.2023 13:33;3484fa28-ccd3-442a-a56f-42e4e0e6de47;Подтеки и ржавчина на трубе  ЦО в комнате.;;
1358325;03.02.2023 13:38;acab0a0b-ecfb-44db-9527-1b16e289ebc3;Прочистить вентканал по кухне, забита, нет тяги;;
1358337;03.02.2023 13:44;bef36531-9088-403a-aa21-1404df42873d;Капельная течь батареи ЦО в зале.;;
1358339;03.02.2023 13:45;a83be036-6c68-4194-bf59-90394faf98d5;Опломб. сч. ГВС;;
1358341;03.02.2023 13:46;a83be036-6c68-4194-bf59-90394faf98d5;Опломб. сч. ХВС;;
1358342;03.02.2023 13:47;cc07db70-9012-4bbb-bc0f-53f8ca1cd5d0;п № 3 не раб.лифт;;
1358345;03.02.2023 13:48;1d560926-0842-47a4-be01-0c769b993dbe;Течь сверху по стояку КНС;;
1358350;03.02.2023 13:58;3fc3060c-a685-432d-80d0-875109e17e6d;запах кнс в квартире и в подъезде;;
1358351;03.02.2023 13:59;a92e105e-0757-4327-96f8-6e395529eb41;Течь батареи ЦО в средней группе на 2 этаже;;
1358352;2023-02-03 14:00:38.098;a91ad2a8-c332-4d5a-aa83-754489f742c8;х/гвс;;
1358357;03.02.2023 14:08;be26052a-9960-48d9-af68-322630339a77;Пропал напор ХВС;;
1358366;03.02.2023 14:25;1246bbc9-91c0-4cce-80be-25fae256e174;составить акт о протопе;;
1358370;03.02.2023 14:36;b6c5e5ca-0204-42b8-8e64-1ecda762bffb;Составить  акт по показаниям счетчика ХВС для бухгалтерии РИЦ;;
1358371;03.02.2023 14:40;1246bbc9-91c0-4cce-80be-25fae256e174;течь с потолка в ванной и на кухне;;
1358373;03.02.2023 14:51;be26052a-9960-48d9-af68-322630339a77;нет гвс и хвс;;
1358376;03.02.2023 15:02;be26052a-9960-48d9-af68-322630339a77;нет хвс;;
1358377;2023-02-03 15:06:27.024;1246bbc9-91c0-4cce-80be-25fae256e174;Течь сливной трубы под ванной.;;
1358379;03.02.2023 15:10;1246bbc9-91c0-4cce-80be-25fae256e174;Течь сливной трубы под ванной.;;
1358380;03.02.2023 15:11;05cebd67-8862-4eaf-95db-6ad109967806;Сварочные работы по устранению проблемы с отоплением в комнате;;
1358381;03.02.2023 15:12;9fd51105-5a87-495c-b8b6-2daf596d6c4a;Порыв батареи ЦО в кухне, топит.;;
1358383;03.02.2023 15:14;1c329341-c0f6-4321-b2f0-4211a25b1f9e;п №1 замена лампы на 3 эт;;
1358388;03.02.2023 15:23;1c329341-c0f6-4321-b2f0-4211a25b1f9e;Заменить лампочки на 3 этаже в 1 подъезде и на 1 этаже возле информщитка во 2 подъезде;;
1358390;03.02.2023 15:25;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;В 1 подъезде на 1 этаже подтекает стояк КНС;;
1358395;03.02.2023 15:37;62f5beff-2753-490c-8115-01cfa320ee40;Лифт в 1 подъезде останавливается постоянно на 5 этаже.;;
1358402;03.02.2023 15:50;717fe65e-7498-4776-afdb-d1af26f876a6;нужен ключ от домофона-сломался;;
1358413;03.02.2023 16:01;a5de8ac1-ae04-4ee0-a0ee-15159cfbac05;Произвести механизированную и ручную уборку придомовой территории;;
1358420;03.02.2023 16:10;a91ad2a8-c332-4d5a-aa83-754489f742c8;х/гвс,х/з;;
1358424;03.02.2023 16:21;20fc982a-1ea2-42fd-a2f1-daf564ce1e5f;Засор раковины на кухне;;
1358425;03.02.2023 16:24;97c55fe1-9164-40e9-bb9a-d387232818f8;чуть теплый змеевик;;
1358427;03.02.2023 16:31;62f5beff-2753-490c-8115-01cfa320ee40;п №1 не раб.лифт,горят все кнопки,лифт останавливается выше площадок;;
1358429;03.02.2023 16:40;1879e2fc-f508-41c2-9300-7fdfcf02c033;Течь из-под счетчика ХВС, ;;
1358431;03.02.2023 16:52;9fd51105-5a87-495c-b8b6-2daf596d6c4a;Нет ЦО во всей квартире, кроме змеевика, ГВС огненная.;;
1358433;03.02.2023 17:05;cc07db70-9012-4bbb-bc0f-53f8ca1cd5d0;п №3 не раб.лифт;;
1358434;03.02.2023 17:12;faf01c47-69d3-4fb8-b43d-050e818d17cd;течь с потолка ванная и прихожая;;
1358436;03.02.2023 17:15;133a3038-2413-4590-9e31-bea1f6680e58;засор кнс в подъезде №1;;
1358437;03.02.2023 17:21;42821956-2bbe-4c65-99f8-20dc126f94ac;установка кранов на трубы цо-4шт и гайка штуцер-4шт;;
1358440;03.02.2023 17:34;2a29c396-49b2-4bce-b578-0863f8b1992f;нет света в  квартире;;
1358443;03.02.2023 17:55;4ab3a7bf-c818-49b5-819d-a7118307b805;п №1 застряли в лифте;;
1358445;03.02.2023 18:08;2c863825-83ab-48a8-a806-ee57d3b0ed2b;замена змеевика,нужна сварка;;
1358447;03.02.2023 18:30;7adbac1e-3bdc-4de5-b59d-5ac29926a612;мех.уборка прид.территории;;
1358448;03.02.2023 18:30;7adbac1e-3bdc-4de5-b59d-5ac29926a612;п № 3  не раб домофон;;
1358449;03.02.2023 18:35;8dd6e39a-09a7-4c00-bf50-c293a3b73a4e;слабый напор гвс и хвс;;
1358452;03.02.2023 19:31;89b11b07-5c3f-459a-819f-b6bc20330510;х/б кухня;;
1358455;03.02.2023 19:35;89b11b07-5c3f-459a-819f-b6bc20330510;х/б кухня;;
1358456;03.02.2023 19:40;faf01c47-69d3-4fb8-b43d-050e818d17cd;Включить воду. Есть доступ в квартиру ;;
1358463;03.02.2023 20:57;62f5beff-2753-490c-8115-01cfa320ee40;Не работает лифт в 1 подъезде ;;
1358464;03.02.2023 21:09;4e4f7549-851f-454d-8c03-6f4f911cc450;Течь в штрабе ;;
1358468;03.02.2023 21:46;9fd51105-5a87-495c-b8b6-2daf596d6c4a;Течь батареи в спальной ;;
1358469;03.02.2023 22:01;1ab8b15e-b18c-4ce0-80dc-da40a029289e;Засор КНС в санузле ;;
1358471;03.02.2023 22:20;3ccb8813-62a8-4136-b7cd-923a55f34174;Течь сверху в коридоре ;;
1358472;03.02.2023 22:31;8bc8ad35-97c2-4c5a-b06c-a20865d1cc94;Течь кровли (кухня);;
1358476;2023-02-03 23:24:09.012;3ccb8813-62a8-4136-b7cd-923a55f34174;Составить Акт о протопе (для техника) ;;
1358477;03.02.2023 23:24;3ccb8813-62a8-4136-b7cd-923a55f34174;Составить Акт о протопе (для техника) ;;
1358481;04.02.2023 3:04;933e7cdc-f44a-4145-9401-86f74580af56;Течь трубы ЦО во 2 подъезде на 1эт ;;
1358482;04.02.2023 3:36;933e7cdc-f44a-4145-9401-86f74580af56;Течь ЦО во 2 подъ. на 1эт ;;
1358483;04.02.2023 6:23;933e7cdc-f44a-4145-9401-86f74580af56;Нет света в квартире ;;
1358486;04.02.2023 7:05;798d06fe-ab55-4b7d-b831-669c222a9285;Х/Б в зале ;;
1358488;04.02.2023 7:30;0eae3ea4-d99e-4c91-a958-da90aa54977d;Не работает лифт , сработал реверс дверей на 8эт в 1 подъезде;;
1358495;04.02.2023 9:05;c5611bc8-bdb7-4245-8465-91ded2273592;Течь воды в подвале 1 -го подъезда;;
1358496;04.02.2023 9:08;c5611bc8-bdb7-4245-8465-91ded2273592;Около 1 подъезда у колодца стоит  вода;;
1358497;04.02.2023 9:34;250821bd-8162-4fa0-90a2-77151e6ce4b7;Не убирается снег на проезжей части, входная группа, скамейки не очищены. Провести независимую экспертизу. Данные экспертизы фото и видеофиксацию приложить к акту, копию акта заявителю;;
1358501;04.02.2023 9:43;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;Течь в подъезде и по стене в квартире;;
1358502;2023-02-04 09:50:03.060;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Х/Б на кухне;;
1358503;04.02.2023 9:50;e8529648-511e-4e1d-a46b-d9f3379c5246;Течь канализации в подвале ;;
1358504;04.02.2023 10:07;584f42c3-d54f-4cd9-8161-8bc67c469634;Почистить снег с крыши ( течет в квартиру);;
1358505;04.02.2023 10:20;57888e14-742e-427d-a733-24f41c2a78f1;Течь батареи в зале;;
1358506;04.02.2023 10:26;89b11b07-5c3f-459a-819f-b6bc20330510;Х/Б на кухне;;
1358510;2023-02-04 10:54:21.087;cf763e8c-90f7-4976-a309-1e04820a5ec6;В 3 подъезде забит мусоропровод;;
1358512;04.02.2023 11:05;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Течь в подвале;;
1358513;04.02.2023 11:15;2d35bf33-0b52-4e5d-9465-f192ba6deebf;Не работает вентканал на кухне;;
1358516;04.02.2023 11:32;cc07db70-9012-4bbb-bc0f-53f8ca1cd5d0;Откл. ХВС и ГВС для замены змеевика;;
1358518;04.02.2023 11:40;356850a9-928a-4bab-b6ff-9a9e07f4ac3d;Течь вентиля ХВС;;
1358519;04.02.2023 11:42;43ef53e2-f601-45c9-b05e-938920fa7e03;Откачать воду с подвала;;
1358520;04.02.2023 11:44;a1078ee9-12f4-4292-b204-76fefb1f3e89;Течь кровли ;;
1358521;2023-02-04 11:51:39.093;0eae3ea4-d99e-4c91-a958-da90aa54977d;Забит мусоропровод во 2 подъезде на 6 эт;;
1358522;04.02.2023 12:01;3985e1d3-4740-441e-826e-047c9ceddb04;Течь батареи;;
1358527;04.02.2023 12:26;672887d7-0883-4f0b-8cc1-b2cd24a85ada;Течь кровли;;
1358528;04.02.2023 12:34;5f9bdc65-c045-46d2-b987-f4d0f4789c0a;Х/Б наполовину в квартире;;
1358529;04.02.2023 12:42;7adbac1e-3bdc-4de5-b59d-5ac29926a612;Течь батареи;;
1358530;04.02.2023 12:43;e86aae9a-45f6-4dff-8c90-22f998fb82ff;Течь трубы ХВС в 1 подъезде;;
1358534;04.02.2023 12:56;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;АДС - нужна замена 3-х труб в подвале ( в 3-х местах) диам.76;;
